"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"CHY","Calamos Convertible and High Income Fund","13.75","$992.04M","2003","n/a","n/a","http://www.nasdaq.com/symbol/chy",
"CHI","Calamos Convertible Opportunities and Income Fund","12.73","$871.45M","2002","n/a","n/a","http://www.nasdaq.com/symbol/chi",
"CFGE","Calamos Focus Growth ETF","10.43","$27.12M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfge",
"CHW","Calamos Global Dynamic Income Fund","8.74","$515.72M","2007","n/a","n/a","http://www.nasdaq.com/symbol/chw",
"CGO","Calamos Global Total Return Fund","13.08","$109.26M","2005","n/a","n/a","http://www.nasdaq.com/symbol/cgo",
"CSQ","Calamos Strategic Total Return Fund","11.29","$1.74B","2004","n/a","n/a","http://www.nasdaq.com/symbol/csq",
"CAMP","CalAmp Corp.","17.44","$631.42M","1983","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/camp",
"CVGW","Calavo Growers, Inc.","46.78","$809.03M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/cvgw",
"CFNB","California First National Bancorp","13.79","$144.24M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfnb",
"CALA","Calithera Biosciences, Inc.","23.64","$423.87M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cala",
"CALD","Callidus Software, Inc.","15.29","$743.53M","2003","Technology","EDP Services","http://www.nasdaq.com/symbol/cald",
"CALM","Cal-Maine Foods, Inc.","37.69","$1.82B","1996","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/calm",
"CLMT","Calumet Specialty Products Partners, L.P.","23.41","$1.63B","2006","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/clmt",
"ABCD","Cambium Learning Group, Inc.","1.75","$78.6M","n/a","Consumer Services","Publishing","http://www.nasdaq.com/symbol/abcd",
"CAMB","CAMBRIDGE CAPITAL ACQUISITION CORPORATION","9.86","$103.87M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/camb",
"CAMBU","CAMBRIDGE CAPITAL ACQUISITION CORPORATION","10.3","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/cambu",
"CAMBW","CAMBRIDGE CAPITAL ACQUISITION CORPORATION","0.15","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/cambw",
"CAC","Camden National Corporation","38.14","$283.05M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cac",
"CAMT","Camtek Ltd.","3.1","$94.49M","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/camt",
"CSIQ","Canadian Solar Inc.","22.9","$1.24B","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/csiq",
"CGIX","Cancer Genetics, Inc.","7.67","$74.58M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cgix",
"CPHC","Canterbury Park Holding Corporation","9.7001","$40.75M","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/cphc",
"CBNJ","Cape Bancorp, Inc.","9.23","$105.92M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbnj",
"CPLA","Capella Education Company","67.83","$829.6M","2006","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/cpla",
"CBF","Capital Bank Financial Corp.","25.23","$1.2B","2012","Finance","Major Banks","http://www.nasdaq.com/symbol/cbf",
"CCBG","Capital City Bank Group","15.09","$263.06M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccbg",
"CPLP","Capital Product Partners L.P.","8.19","$870.11M","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/cplp",
"CSWC","Capital Southwest Corporation","40.27","$625.87M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cswc",
"CPTA","Capitala Finance Corp.","18.39","$238.6M","2013","n/a","n/a","http://www.nasdaq.com/symbol/cpta",
"CLAC","Capitol Acquisition Corp. II","9.8","$245M","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clac",
"CLACU","Capitol Acquisition Corp. II","9.95","$248.75M","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clacu",
"CLACW","Capitol Acquisition Corp. II","0.54","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clacw",
"CFFN","Capitol Federal Financial, Inc.","12.42","$1.75B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cffn",
"CAPN","Capnia, Inc.","1.84","$12.46M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/capn",
"CAPNW","Capnia, Inc.","0.35","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/capnw",
"CPST","Capstone Turbine Corporation","0.7401","$244.39M","2000","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cpst",
"CARA","Cara Therapeutics, Inc.","10.95","$249.43M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cara",
"CARB","Carbonite, Inc.","13.9","$374.85M","2011","Technology","EDP Services","http://www.nasdaq.com/symbol/carb",
"CRDC","Cardica, Inc.","0.71","$63.16M","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/crdc",
"CFNL","Cardinal Financial Corporation","18.65","$597.36M","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cfnl",
"CRME","Cardiome Pharma Corporation","10.03","$165.71M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crme",
"CSII","Cardiovascular Systems, Inc.","28.55","$897.72M","1981","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/csii",
"CATM","Cardtronics, Inc.","36.89","$1.64B","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/catm",
"CDNA","CareDx, Inc.","7.5299","$88.88M","2014","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cdna",
"CECO","Career Education Corporation","6.3","$423.86M","1998","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceco",
"CTRE","CareTrust REIT, Inc.","11.71","$262.72M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ctre",
"CKEC","Carmike Cinemas, Inc.","26.3","$642.22M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/ckec",
"CLBH","Carolina Bank Holdings Inc.","9.8","$33.66M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/clbh",
"CARO","Carolina Financial Corporation","13.5675","$219.7M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/caro",
"CART","Carolina Trust Bank","5","$23.17M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cart",
"CRZO","Carrizo Oil & Gas, Inc.","42.19","$1.94B","1997","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crzo",
"TAST","Carrols Restaurant Group, Inc.","7.99","$281.43M","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/tast",
"CRTN","Cartesian, Inc.","4.19","$36.9M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/crtn",
"CARV","Carver Bancorp, Inc.","5.73","$21.18M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/carv",
"CASM","CAS Medical Systems, Inc.","1.6","$31.16M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/casm",
"CACB","Cascade Bancorp","4.78","$346.47M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cacb",
"CSCD","Cascade Microtech, Inc.","13.66","$223.63M","2004","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/cscd",
"CWST","Casella Waste Systems, Inc.","3.95","$160.11M","1997","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/cwst",
"CASY","Caseys General Stores, Inc.","90.78","$3.52B","1983","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/casy",
"CASI","CASI Pharmaceuticals, Inc.","1.52","$49.32M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/casi",
"CASS","Cass Information Systems, Inc","50.16","$577.65M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cass",
"CPRX","Catalyst Pharmaceutical Partners, Inc.","2.98","$205.97M","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cprx",
"CTRX","Catamaran Corporation","49.73","$10.32B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ctrx",
"CATY","Cathay General Bancorp","24.02","$1.91B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/caty",
"CATYW","Cathay General Bancorp","6.53","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/catyw",
"CVCO","Cavco Industries, Inc.","78.98","$699.56M","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/cvco",
"CAVM","Cavium, Inc.","62.06","$3.35B","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/cavm",
"CBFV","CB Financial Services, Inc.","19.855","$87.08M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbfv",
"CNLM","CB Pharma Acquisition Corp.","9.75","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/cnlm",
"CNLMR","CB Pharma Acquisition Corp.","0.28","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/cnlmr",
"CNLMU","CB Pharma Acquisition Corp.","10.08","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/cnlmu",
"CNLMW","CB Pharma Acquisition Corp.","0.19","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/cnlmw",
"CBDE","CBD Energy Limited","0.9","$1.83M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/cbde",
"CBOE","CBOE Holdings, Inc.","66","$5.57B","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cboe",
"CDK","CDK Global, Inc.","41.29","$6.63B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cdk",
"CDW","CDW Corporation","35.71","$6.15B","2013","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/cdw",
"CECE","CECO Environmental Corp.","14.72","$380.74M","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cece",
"CPXX","Celator Pharmaceuticals Inc.","2.41","$81.17M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cpxx",
"CELG","Celgene Corporation","113.67","$90.79B","1987","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celg",
"CELGZ","Celgene Corporation","3.28","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/celgz",
"CLDN","Celladon Corporation","18.6","$433.47M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cldn",
"CLDX","Celldex Therapeutics, Inc.","19.11","$1.71B","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/cldx",
"CLRB","Cellectar Biosciences, Inc.","3.06","$23.14M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrb",
"CLRBW","Cellectar Biosciences, Inc.","0.75","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clrbw",
"CBMG","Cellular Biomedicine Group, Inc.","16.12","$160.33M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cbmg",
"ICEL","Cellular Dynamics International, Inc.","5.67","$89.67M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/icel",
"CLSN","Celsion Corporation","2.44","$48.74M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clsn",
"CLTX","Celsus Therapeutics Plc","5.05","$20.32M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cltx",
"CEMP","Cempra, Inc.","25.78","$946.99M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemp",
"CSFL","CenterState Banks, Inc.","11.22","$507.34M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/csfl",
"CETV","Central European Media Enterprises Ltd.","2.88","$389.77M","1994","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cetv",
"CFBK","Central Federal Corporation","1.28","$20.25M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cfbk",
"CENT","Central Garden & Pet Company","9.37","$478.12M","1993","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cent",
"CENTA","Central Garden & Pet Company","10.13","$516.9M","n/a","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/centa",
"CVCY","Central Valley Community Bancorp","11.69","$128.35M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvcy",
"CENX","Century Aluminum Company","23.86","$2.12B","1996","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/cenx",
"CNBKA","Century Bancorp, Inc.","39.6","$220.49M","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/cnbka",
"CNTY","Century Casinos, Inc.","5.18","$126.29M","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cnty",
"CPHD","CEPHEID","55.69","$3.93B","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cphd",
"CRNT","Ceragon Networks Ltd.","1","$80.61M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/crnt",
"CERE","Ceres, Inc.","0.2824","$13.63M","2012","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/cere",
"CERN","Cerner Corporation","64.95","$22.18B","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/cern",
"CERU","Cerulean Pharma Inc.","7.81","$157.18M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ceru",
"CERS","Cerus Corporation","6.15","$481.36M","1997","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cers",
"KOOL","Cesca Therapeutics Inc.","1.01","$40.69M","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kool",
"CEVA","CEVA, Inc.","18.18","$367.09M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ceva",
"CYOU","Changyou.com Limited","26.28","$1.39B","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cyou",
"HOTR","Chanticleer Holdings, Inc.","1.8001","$13.03M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/hotr",
"HOTRW","Chanticleer Holdings, Inc.","0.25","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/hotrw",
"CTHR","Charles & Colvard Ltd","1.43","$29.11M","1997","Consumer Durables","Consumer Specialties","http://www.nasdaq.com/symbol/cthr",
"CACG","Chart Acquisition Corp.","9.77","$85.83M","2013","Finance","Business Services","http://www.nasdaq.com/symbol/cacg",
"CACGU","Chart Acquisition Corp.","10","n/a","2012","Finance","Business Services","http://www.nasdaq.com/symbol/cacgu",
"CACGW","Chart Acquisition Corp.","0.55","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/cacgw",
"GTLS","Chart Industries, Inc.","30.11","$917.79M","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gtls",
"CHTR","Charter Communications, Inc.","161.98","$17.7B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/chtr",
"CHFN","Charter Financial Corp.","11.3","$192.38M","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chfn",
"CHKP","Check Point Software Technologies Ltd.","80.58","$15.37B","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/chkp",
"CEMI","Chembio Diagnostics, Inc.","3.86","$37.1M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemi",
"CHFC","Chemical Financial Corporation","29.1","$953.39M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chfc",
"CCXI","ChemoCentryx, Inc.","7.04","$305.12M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ccxi",
"CHMG","Chemung Financial Corp","27.65","$127.71M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chmg",
"CHKE","Cherokee Inc.","19.25","$162.34M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/chke",
"CHEV","Cheviot Financial Corp","13.6","$91.23M","2004","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chev",
"CBNK","Chicopee Bancorp, Inc.","16.54","$87.84M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/cbnk",
"PLCE","Children&#39;s Place, Inc. (The)","60.35","$1.28B","1997","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/plce",
"CMRX","Chimerix, Inc.","38.91","$1.58B","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cmrx",
"CADC","China Advanced Construction Materials Group, Inc.","4.95","$9.43M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cadc",
"CALI","China Auto Logistics Inc.","1.21","$4.88M","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/cali",
"CAAS","China Automotive Systems, Inc.","6.54","$210.07M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/caas",
"CBAK","China BAK Battery, Inc.","1.9499","$24.61M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cbak",
"CBPO","China Biologic Products, Inc.","66.93","$1.65B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cbpo",
"CCCL","China Ceramics Co., Ltd.","0.9","$18.39M","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cccl",
"CCCR","China Commercial Credit, Inc.","2.9801","$36.5M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/cccr",
"JRJC","China Finance Online Co. Limited","5.21","$115.81M","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/jrjc",
"CHOP","China Gerui Advanced Materials Group Limited","1.24","$7.36M","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/chop",
"HGSH","China HGS Real Estate, Inc.","3.86","$173.89M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/hgsh",
"CHLN","China Housing & Land Development, Inc.","0.5201","$18.1M","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/chln",
